customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,count,routine_flg,membership_period_monthes,calc_date,membership_period_days
PL360669,XXXXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,4.75,5.0,7,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
IK371201,XXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.5,7,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
PL137718,XXXXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,5.416666666666667,6.0,8,1,5,1,30,2019-04-30,941 days 00:00:00.000000000
PL587969,XXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.0,5.0,8,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA286310,XXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,5.0,7,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
GD883603,XXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.166666666666667,5.5,7,1,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA712919,XXXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,5.0,5.0,7,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
HD048025,XX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,5.0,6,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
HD767334,XXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.5,7,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
HI155985,XXXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,4.833333333333333,5.0,6,4,5,1,30,2019-04-30,941 days 00:00:00.000000000
TS904692,XXXX,C03,F,2016-10-01,,CA1,0,ナイト,6000,通常,5.666666666666667,5.5,8,4,5,1,30,2019-04-30,941 days 00:00:00.000000000
IK874433,XXXXXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.5,8,1,5,1,30,2019-04-30,941 days 00:00:00.000000000
HD348931,XXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,6.0,8,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
AS024181,XXXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.083333333333333,5.0,8,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA546013,XXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,5.5,7,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA386824,XXXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,4.833333333333333,4.5,8,1,5,1,30,2019-04-30,941 days 00:00:00.000000000
AS786819,XXXXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,5.0,9,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
GD620805,XXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.25,5.0,7,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
IK468230,XXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.5,5.0,9,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
HI470508,XXXXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.5,8,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
PL867163,XXXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.083333333333333,5.0,9,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
IK058141,XXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.916666666666667,6.0,9,4,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA152987,XXXXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,6.0,6.0,9,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
HI994221,XXXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.416666666666667,6.0,8,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
IK693082,XXXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,4.75,4.5,9,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA794542,XXX,C02,M,2016-10-01,,CA1,0,デイタイム,7500,通常,5.083333333333333,5.0,7,4,5,1,30,2019-04-30,941 days 00:00:00.000000000
GD332889,XXXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,4.25,4.0,8,1,5,1,30,2019-04-30,941 days 00:00:00.000000000
TS519969,XXX,C03,M,2016-10-01,,CA1,0,ナイト,6000,通常,4.166666666666667,4.0,7,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA998167,XXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,5.0,5.5,8,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
HD281795,XXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,4.916666666666667,5.5,8,1,5,1,30,2019-04-30,941 days 00:00:00.000000000
AS727718,XXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,9,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
TS121904,XX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,6.083333333333333,6.0,9,4,5,1,30,2019-04-30,941 days 00:00:00.000000000
PL876696,XXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.333333333333333,5.0,8,1,4,1,30,2019-04-30,941 days 00:00:00.000000000
HI896174,XXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,5.5,5.0,8,4,5,1,30,2019-04-30,941 days 00:00:00.000000000
GD438627,XXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.416666666666667,6.0,8,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
AS988921,XXXXX,C02,M,2016-10-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,5.5,9,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
HD692017,XXXX,C03,F,2016-10-01,,CA1,0,ナイト,6000,通常,4.083333333333333,4.5,7,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
HD458438,XXXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,4.083333333333333,4.0,7,1,5,1,30,2019-04-30,941 days 00:00:00.000000000
HI483820,XXXX,C01,F,2016-10-01,,CA1,0,オールタイム,10500,通常,6.0,6.0,9,4,5,1,30,2019-04-30,941 days 00:00:00.000000000
TS791664,XXXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.166666666666667,5.0,8,2,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA082783,XXXXXX,C02,F,2016-10-01,,CA1,0,デイタイム,7500,通常,5.583333333333333,6.0,8,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
OA500718,XXXXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.5,8,1,4,1,30,2019-04-30,941 days 00:00:00.000000000
AS700549,XXXX,C01,F,2016-10-01,2018-04-30,CA1,1,オールタイム,10500,通常,1.0,1.0,1,1,1,0,18,2018-04-30,576 days 00:00:00.000000000
TS068618,XXX,C01,M,2016-10-01,,CA1,0,オールタイム,10500,通常,5.25,5.0,9,3,5,1,30,2019-04-30,941 days 00:00:00.000000000
PL746909,XXXXXX,C03,M,2016-11-01,,CA1,0,ナイト,6000,通常,4.583333333333333,4.5,8,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
GD029159,XXXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,4.833333333333333,4.5,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS028665,XXXX,C03,F,2016-11-01,,CA1,0,ナイト,6000,通常,4.666666666666667,4.5,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
AS466656,XXXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,4.5,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD436260,XXXX,C02,M,2016-11-01,,CA1,0,デイタイム,7500,通常,4.666666666666667,5.0,8,1,5,1,29,2019-04-30,910 days 00:00:00.000000000
AS002855,XXXX,C03,F,2016-11-01,,CA1,0,ナイト,6000,通常,4.5,5.0,7,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
AS515861,XXXXX,C03,M,2016-11-01,2018-08-31,CA1,1,ナイト,6000,通常,3.0,2.0,6,2,4,1,21,2018-08-31,668 days 00:00:00.000000000
IK980980,XXXXX,C03,M,2016-11-01,,CA1,0,ナイト,6000,通常,4.833333333333333,4.5,8,1,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA362502,XXXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,4.833333333333333,5.5,8,2,4,1,29,2019-04-30,910 days 00:00:00.000000000
OA038299,XXXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,4.916666666666667,5.0,8,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA467198,XX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.75,6.0,9,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS365803,XXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.833333333333333,6.0,9,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
GD843695,XXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.583333333333333,6.0,9,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS397712,XXXX,C02,F,2016-11-01,2018-09-30,CA1,1,デイタイム,7500,通常,3.0,2.5,5,2,4,1,22,2018-09-30,698 days 00:00:00.000000000
HI405733,XXXXX,C02,M,2016-11-01,,CA1,0,デイタイム,7500,通常,4.583333333333333,4.5,8,1,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA396508,XXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,4.916666666666667,4.5,9,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD620437,XXXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.833333333333333,6.0,9,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
GD648354,XXXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,8,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA912932,XXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.5,5.5,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
IK972922,XXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.25,5.5,8,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD845983,XXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.166666666666667,4.5,10,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD959899,XX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.5,5.5,7,4,5,1,29,2019-04-30,910 days 00:00:00.000000000
GD574013,XX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.583333333333333,6.0,7,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD982934,XX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,5.0,7,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD509061,XXXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.0,4.5,9,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD875558,XXXXX,C03,F,2016-11-01,,CA1,0,ナイト,6000,通常,5.916666666666667,6.0,7,4,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS257517,XXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,6.0,8,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA179234,XXXXX,C01,M,2016-11-01,2018-07-31,CA1,1,オールタイム,10500,通常,2.0,2.0,3,1,2,0,20,2018-07-31,637 days 00:00:00.000000000
HI999153,XXXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.0,5.0,9,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS344152,XX,C03,F,2016-11-01,,CA1,0,ナイト,6000,通常,5.583333333333333,6.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
PL617565,XXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.0,5.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA225531,XXXXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,8,1,5,1,29,2019-04-30,910 days 00:00:00.000000000
PL902347,XXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.583333333333333,5.5,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
PL527945,XXXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,4.0,9,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
IK046372,XX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,4.75,5.0,7,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA334079,XXXXXX,C02,F,2016-11-01,2018-04-30,CA1,1,デイタイム,7500,通常,2.0,2.0,2,2,1,0,17,2018-04-30,545 days 00:00:00.000000000
PL128063,XXXX,C01,M,2016-11-01,2018-04-30,CA1,1,オールタイム,10500,通常,2.0,2.0,2,2,1,0,17,2018-04-30,545 days 00:00:00.000000000
OA116423,XXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.75,6.0,10,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS935837,XXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.833333333333333,6.0,9,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
PL650353,XXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,4.75,5.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
PL570199,XX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.0,5.0,7,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS957381,XX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.0,5.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
IK672859,XXXXX,C01,M,2016-11-01,2018-05-31,CA1,1,オールタイム,10500,通常,2.5,2.5,4,1,2,0,18,2018-05-31,576 days 00:00:00.000000000
IK743897,XXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.333333333333333,5.5,8,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS361500,XXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.5,5.5,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD703830,XXXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,6.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA832624,XXXXX,C03,M,2016-11-01,,CA1,0,ナイト,6000,通常,5.583333333333333,5.0,9,4,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS003673,XXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,4.0,9,2,4,1,29,2019-04-30,910 days 00:00:00.000000000
PL901751,XXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.25,5.0,7,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA124956,XXXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,5.0,7,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
PL294980,XXXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,5.5,8,4,5,1,29,2019-04-30,910 days 00:00:00.000000000
IK460685,XXXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,6.0,6.0,8,4,5,1,29,2019-04-30,910 days 00:00:00.000000000
AS518169,XXXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.5,5.0,9,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD109539,XXXX,C03,M,2016-11-01,,CA1,0,ナイト,6000,通常,5.75,5.5,10,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
IK905330,XXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.0,5.0,7,4,5,1,29,2019-04-30,910 days 00:00:00.000000000
IK242206,XXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,5.5,5.5,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA402979,XXX,C03,F,2016-11-01,,CA1,0,ナイト,6000,通常,5.75,6.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
AS868530,XXXXX,C01,M,2016-11-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,4.5,7,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS392587,XXXX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.75,5.5,8,4,5,1,29,2019-04-30,910 days 00:00:00.000000000
OA032400,XX,C03,M,2016-11-01,,CA1,0,ナイト,6000,通常,5.25,5.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS002058,XXXXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,4.75,5.5,7,1,5,1,29,2019-04-30,910 days 00:00:00.000000000
AS462973,XXXXX,C01,F,2016-11-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.5,8,2,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD044222,XXXX,C03,M,2016-11-01,,CA1,0,ナイト,6000,通常,4.583333333333333,4.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
TS105753,XX,C02,F,2016-11-01,,CA1,0,デイタイム,7500,通常,5.5,5.0,8,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
HD624279,XXXXX,C03,M,2016-11-01,,CA1,0,ナイト,6000,通常,5.416666666666667,5.5,7,3,5,1,29,2019-04-30,910 days 00:00:00.000000000
HI777712,XXXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.666666666666667,6.0,9,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
GD516585,XXXXXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,5.916666666666667,6.0,8,5,5,1,28,2019-04-30,880 days 00:00:00.000000000
GD459648,XXXXX,C02,M,2016-12-01,,CA1,0,デイタイム,7500,通常,5.916666666666667,6.0,9,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
OA379819,XX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,4.0,9,2,4,1,28,2019-04-30,880 days 00:00:00.000000000
AS383234,XXXXXX,C02,M,2016-12-01,2018-05-31,CA1,1,デイタイム,7500,通常,3.0,3.0,4,2,2,0,17,2018-05-31,546 days 00:00:00.000000000
PL217190,XXXXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,4.916666666666667,5.0,8,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS582607,XXXXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,5.0,8,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
OA283367,XXX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,5.0,8,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
HI505696,XXXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,5.0,5.0,7,1,5,1,28,2019-04-30,880 days 00:00:00.000000000
HI779743,XXXXXX,C02,M,2016-12-01,2018-08-31,CA1,1,デイタイム,7500,通常,2.0,2.0,3,1,2,0,20,2018-08-31,638 days 00:00:00.000000000
OA187758,XXXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,4.0,9,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
IK158306,XXXXX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,5.416666666666667,5.5,7,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
HD984838,XXXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,4.5,5.0,6,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
HI161247,XXXXX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,4.75,5.0,7,1,5,1,28,2019-04-30,880 days 00:00:00.000000000
IK323455,XXX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,4.166666666666667,4.0,7,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
TS348223,XXX,C03,F,2016-12-01,2018-05-31,CA1,1,ナイト,6000,通常,2.5,2.5,3,2,3,0,17,2018-05-31,546 days 00:00:00.000000000
AS795406,XXXXX,C03,F,2016-12-01,,CA1,0,ナイト,6000,通常,5.333333333333333,5.5,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
IK452806,XXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,5.833333333333333,6.0,8,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS108507,XX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,6.333333333333333,6.0,9,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
GD721751,XXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.75,6.0,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS942939,XXXXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,5.0,8,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
HD186795,XXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.833333333333333,5.5,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
HD244526,XXXXXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,6.083333333333333,6.0,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
HD069512,XXXXX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,4.833333333333333,5.0,7,1,5,1,28,2019-04-30,880 days 00:00:00.000000000
GD306378,XXXXX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,5.25,5.0,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
TS322238,XX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.583333333333333,5.0,9,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
IK077913,XXXX,C03,F,2016-12-01,,CA1,0,ナイト,6000,通常,5.583333333333333,5.5,10,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS870817,XXXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,8,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS467683,XXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.25,6.0,8,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
IK518694,XXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,5.0,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
HI106422,XXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,4.5,10,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
HI886359,XXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,4.666666666666667,5.0,9,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
PL759158,XX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,5.083333333333333,5.0,8,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
TS408289,XX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,7,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
OA607825,XXXXX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,5.333333333333333,5.0,7,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
TS290936,XXXX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,5.25,5.0,9,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
GD933293,XXX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.5,7,1,5,1,28,2019-04-30,880 days 00:00:00.000000000
GD106268,XXXXX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,4.75,5.0,6,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
IK023975,XXXX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,5.916666666666667,5.5,10,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
HI151205,XXXXXX,C01,F,2016-12-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,4.5,8,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
IK027801,XXXXX,C03,F,2016-12-01,,CA1,0,ナイト,6000,通常,5.416666666666667,5.0,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
PL863680,XXXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.5,5.5,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS931712,XXXX,C03,M,2016-12-01,2018-09-30,CA1,1,ナイト,6000,通常,2.5,2.5,4,1,4,1,21,2018-09-30,668 days 00:00:00.000000000
PL049709,XXXXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,5.25,5.5,9,1,5,1,28,2019-04-30,880 days 00:00:00.000000000
HI275161,XXXXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,7,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS031206,XXXXX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,5.25,5.0,7,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
GD484864,XXXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.5,5.0,8,4,4,1,28,2019-04-30,880 days 00:00:00.000000000
OA702752,XXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.583333333333333,5.5,8,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
GD411680,XXXXX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,6.0,6.0,9,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
PL783702,XXXXX,C03,F,2016-12-01,,CA1,0,ナイト,6000,通常,4.166666666666667,4.5,6,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS311628,XXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,5.0,6,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
OA176831,XXXX,C01,M,2016-12-01,2018-09-30,CA1,1,オールタイム,10500,通常,4.0,4.0,6,3,4,1,21,2018-09-30,668 days 00:00:00.000000000
HI735866,XXXX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,5.166666666666667,5.0,8,4,5,1,28,2019-04-30,880 days 00:00:00.000000000
IK850378,XXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,6.0,7,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
HD666225,XXXXX,C02,F,2016-12-01,,CA1,0,デイタイム,7500,通常,5.5,5.5,9,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS282618,XXXXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.5,5.5,7,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
AS812685,XXX,C03,M,2016-12-01,,CA1,0,ナイト,6000,通常,5.25,5.0,8,3,5,1,28,2019-04-30,880 days 00:00:00.000000000
OA061841,XXXX,C01,M,2016-12-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,10,2,5,1,28,2019-04-30,880 days 00:00:00.000000000
